Backtest_Time,Dimension,Factor_Layer_1,Factor_Layer_2,Asset_Pool,Backtest_Type,Factor_Name,Year,Annualized_Return,Volatility,Sharpe_Ratio,Calmar_Ratio,Max_Drawdown,Win_Rate,Sortino_Ratio,Total_Return,Trading_Days,Start_Date,End_Date,Config_Path,Generated_At
2026-01-22 10:51:29,时序,Common,trend,BC,单因子-时序,EMDTrend,2023,0.051956593442804566,0.13658820948870642,0.3803885682175262,0.47491338383154474,0.10940225146662523,0.5020746887966805,0.5883050975486551,0.049633293535731315,241,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BC,单因子-时序,EMDTrend,2024,0.0643258157055353,0.165666060805419,0.3882860218490279,0.31826696095616513,0.20211276568664913,0.5145228215767634,0.5710250091862425,0.061433447098975025,241,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BC,单因子-时序,EMDTrend,Total,0.033125023045391444,0.17951163547889404,0.18452855692067993,0.10478015493847581,0.3161383285302603,0.46846846846846846,0.2821475693600822,0.1379051484482008,999,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BR,单因子-时序,EMDTrend,2023,-0.08125846964941252,0.1347734376358006,-0.602926445113005,-0.7138159842266587,0.11383671904944404,0.16346153846153846,-0.6256789993520578,-0.03437177106421896,104,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BR,单因子-时序,EMDTrend,2024,0.03167044430164023,0.25215224097522143,0.12560048714678063,0.13565438691168288,0.2334642102083961,0.48132780082987553,0.22281486515942622,0.030267295597483646,241,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BR,单因子-时序,EMDTrend,Total,0.003732041157692212,0.22303664948583432,0.01673286056930856,0.0159854958255096,0.2334642102083961,0.3872832369942196,0.02654082773078894,0.005127715663495014,346,,,,2026-01-22 10:52:06
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2018,-0.060584694044162224,0.2298068699121292,-0.2636330848913606,-0.18270368548741076,0.33160083160083176,0.359504132231405,-0.3167289565399202,-0.058251992556729415,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2019,0.24638302524995703,0.2613016415085812,0.94290653448446,1.1328666738879964,0.21748633879781362,0.5102880658436214,1.4183341766533095,0.23661753297129584,243,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2020,-0.2130130953619067,0.43777654999218624,-0.48657950126773286,-0.4482812902392364,0.47517730496453914,0.48760330578512395,-0.7141869779042349,-0.2054965646470962,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2021,0.28926946069167925,0.343594411829656,0.8418922157415369,1.37135151735314,0.21093750000000092,0.5371900826446281,1.232693409833913,0.27633587786259284,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2022,0.17226118088610987,0.3720817848879623,0.4629659066432922,0.5484210536576751,0.3141038801067536,0.5311203319502075,0.6645000382208218,0.16415662650602547,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2023,-0.061266412617974164,0.21121915026986057,-0.29006088008449127,-0.499585994249037,0.12263436790310353,0.5103734439834025,-0.3729003670016288,-0.05867215645908308,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,2024,-0.014254313520154605,0.15996775972859562,-0.0891074147961986,-0.06933356055292529,0.20559038662486798,0.5145228215767634,-0.11953141575060293,-0.013636363636361115,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,BU,单因子-时序,EMDTrend,Total,0.0420580738932963,0.3018574141804861,0.13933092883433038,0.0781078515161217,0.5384615384615384,0.49352179034157834,0.1887111391458967,0.3199499997941606,1698,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2018,0.07299386676443032,0.09520980068492176,0.7666633712005055,0.9297359824418168,0.07851031706089562,0.3760330578512397,1.0818163624029187,0.06999824010158684,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2019,0.027318315387923953,0.09969684059397017,0.2740138526473647,0.29651447188622154,0.09213147410358619,0.4444444444444444,0.5497228083027431,0.02632993014508056,243,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2020,0.45088452834749093,0.13490875252657833,3.3421443746480595,8.719585093662214,0.05170940170940175,0.5371900826446281,5.6339864323639555,0.42961418143899754,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2021,-0.02804609334385466,0.14348631902128797,-0.19546179409406744,-0.18198377235055202,0.1541131551544606,0.4834710743801653,-0.3002306901516286,-0.026948288419520128,242,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2022,0.04726057293200703,0.1263363668629177,0.3740852622688406,0.2997108000104783,0.15768725361366603,0.5062240663900415,0.5432514738487858,0.04515173945225737,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2023,-0.15664732683378468,0.12279799493640935,-1.275650526011472,-0.8746896978117629,0.17908902691511508,0.5103734439834025,-1.549711180598182,-0.15035211267605797,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,2024,-0.08395878716947147,0.12000450125634392,-0.6996303162839325,-0.49086602545128,0.17104216388226007,0.42323651452282157,-1.1611732023038637,-0.08044554455445652,241,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,C,单因子-时序,EMDTrend,Total,0.03684588418712731,0.12153660516051841,0.30316696881950445,0.11683215777668225,0.31537450722733407,0.46996466431095407,0.4518991056332053,0.27609741957539824,1698,,,,2026-01-22 10:52:07
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2018,-0.02693289528414522,0.1645916455186586,-0.16363464378325343,-0.12314518220442038,0.218708477278768,0.3347107438016529,-0.22316563270432746,-0.025878081753543225,242,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2019,-0.06330517508725975,0.1964705946566159,-0.3222119584760366,-0.24859425637189414,0.2546526054590575,0.48559670781893005,-0.4159420272682529,-0.06111484217595797,243,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2020,0.08097343490461473,0.2287658350065784,0.35395772669588643,0.28708763284363364,0.28205128205128244,0.5413223140495868,0.4606039495424392,0.0776386404293361,242,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2021,0.36401707041419296,0.2443407820122869,1.489792524261824,2.4687270457912094,0.14745132356158397,0.5495867768595041,2.241513272692333,0.34731707317072913,242,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2022,-0.32170218782650206,0.255607077710317,-1.258580907493851,-0.7435983868825813,0.4326289479663715,0.46887966804979253,-1.5322981679523637,-0.3101112723754237,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2023,0.07986944037857069,0.1725822023086061,0.4627907125425984,0.4866018302516374,0.1641371557054515,0.5228215767634855,0.6825686741241648,0.07625348189415071,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,2024,-0.1406403146866282,0.12787135212894543,-1.0998578832951305,-0.7406755577637654,0.18988113380067104,0.48132780082987553,-1.5616902038763616,-0.13493589743589884,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CF,单因子-时序,EMDTrend,Total,-0.01822252177986816,0.20316012903147104,-0.08969536427615359,-0.04016159453026873,0.4537300371909868,0.4840989399293286,-0.11768301026500579,-0.11654735976237629,1698,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2019,0.10650652373872727,0.1682598434794922,0.6329883680874128,0.7910435986420019,0.13464052287581726,0.3151515151515151,0.7079673822642822,0.06851196793553083,165,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2020,-0.07230025925801808,0.1915514763778671,-0.3774455860386783,-0.38737344788732464,0.1866422689844454,0.4793388429752066,-0.5039366973329235,-0.0695333943275378,242,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2021,0.4164805307830928,0.5713964733644794,0.7288818713402004,1.8072578855868766,0.2304488662656175,0.45867768595041325,1.9342392489724094,0.3970443349753696,242,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2022,-0.20924266879669284,0.31805003532204834,-0.6578922985649718,-0.7209499217861832,0.2902319044272666,0.43983402489626555,-1.1626577261774516,-0.20109760878087013,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2023,0.4844332861621983,0.33146570435896744,1.4614884128029473,3.512141324675948,0.1379310344827582,0.5020746887966805,3.4061258940542243,0.45905587668593495,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,2024,-0.4045007403641737,0.2651616746748049,-1.5254871989334609,-1.0331167557949832,0.39153439153439196,0.43983402489626555,-2.504148847982038,-0.3908730158730169,241,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CJ,单因子-时序,EMDTrend,Total,-0.018777490653602125,0.3441841973244324,-0.054556515957361704,-0.040171040376591534,0.4674384949348771,0.4458968772694263,-0.10374421622497564,-0.0983971392866475,1377,,,,2026-01-22 10:52:08
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2018,0.09464416594846248,0.0803496006953042,1.1779046209248143,1.7698459032362497,0.05347593582887696,0.38016528925619836,1.4219061414315282,0.09072311186739523,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2019,-0.020545490325364568,0.09102445112945994,-0.22571397103118646,-0.1819532272699563,0.11291632818846403,0.43209876543209874,-0.477371968195138,-0.019819043515725165,243,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2020,0.3655340648367804,0.15338143904703044,2.3831701352384553,4.773031346618726,0.07658321060382921,0.512396694214876,4.53418408671978,0.34875600174596344,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2021,-0.03638091501294327,0.18532352660168497,-0.19631028871545603,-0.22466221872383874,0.16193606214520537,0.5454545454545454,-0.31079523089122796,-0.03496277112334378,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2022,-0.02295428022060675,0.1728908552941452,-0.13276746292656044,-0.12348552600159682,0.18588640275387353,0.49377593360995853,-0.2436014490460013,-0.021963394342761844,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2023,-0.04143622419260751,0.13263803135611674,-0.31240077803444144,-0.345591126381274,0.11989956057752746,0.5020746887966805,-0.49812371379261494,-0.039663865546218924,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,2024,-0.13537755703966603,0.11548496154162402,-1.1722526918872649,-0.7567323935090599,0.17889753128170433,0.4149377593360996,-1.73686194846058,-0.1298701298701299,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CS,单因子-时序,EMDTrend,Total,0.02226816161271339,0.13796323012482276,0.16140649644522084,0.07337127729859984,0.3034997131382683,0.46878680800942285,0.25152741761550196,0.1599753729383393,1698,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2018,-0.04293114776952578,0.12265166748128922,-0.3500249825472207,-0.34446680936259605,0.12463072378138809,0.38016528925619836,-0.4122252910814035,-0.041263182994763614,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2019,0.03199048488183154,0.09363498231473656,0.3416509950768344,0.3521044218366282,0.09085510688836138,0.49382716049382713,0.5809658658684379,0.030830536912751505,243,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2020,0.1808281682814612,0.20692367584912594,0.8738882466659266,0.7363036315407793,0.24558912999391644,0.5330578512396694,1.0158264506332018,0.1730652041438141,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2021,0.21968414885434817,0.2072124612748419,1.060187922592957,1.501658051799465,0.14629439011837383,0.5041322314049587,1.8595634633533669,0.2101100412654764,242,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2022,-0.051974676606242665,0.20111551714958853,-0.2584319566330837,-0.18089887442172775,0.28731343283582084,0.5145228215767634,-0.39733074083338304,-0.04976337301018141,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2023,0.04980033467754952,0.12471937627727854,0.39929909981936124,0.5038706275852061,0.09883555808009097,0.5020746887966805,0.6052514353708053,0.04757561939504562,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,2024,0.0730478227299034,0.15537496011878535,0.4701389636660745,0.37693364442204896,0.193794912740961,0.5269709543568465,0.6766051166183926,0.06975058004640289,241,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CU,单因子-时序,EMDTrend,Total,0.05810332844713306,0.1642890915230401,0.3536651636970345,0.18554694980523145,0.3131462333825703,0.49352179034157834,0.48632284955598615,0.46309505565735165,1698,,,,2026-01-22 10:52:09
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2018,0.01378651372091011,0.17430063830309142,0.07909617460457452,0.08068645530250575,0.17086527929901468,0.32644628099173556,0.09328819345104222,0.013235825486384023,242,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2019,-0.07575428725370614,0.15581330555794193,-0.48618625336547766,-0.383606816306,0.19747899159663931,0.5102880658436214,-0.53441573708064,-0.07315028295954884,243,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2020,-0.005210809444131437,0.2116963704930871,-0.024614543140226368,-0.02382311962989757,0.21872909698996637,0.5082644628099173,-0.03574927837209472,-0.005004549590534757,242,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2021,0.2593417852055069,0.2187144818267658,1.1857549762567627,1.7135684983426802,0.15134602757715004,0.49173553719008267,2.0727535847400413,0.24787090990587113,242,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2022,-0.23413039459842,0.28775934746571413,-0.8136326296969939,-0.6870094978913498,0.3407964450521288,0.48132780082987553,-0.8525053793675537,-0.22516082916368985,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2023,-0.06864264981282553,0.1760812033803336,-0.38983519248535636,-0.4033273187433951,0.17019092588790732,0.4730290456431535,-0.6106078703989881,-0.06574712643678071,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,2024,-0.09314768219412184,0.13462953485459125,-0.691881482727601,-0.5535950094998056,0.16825961324738886,0.47717842323651455,-1.1971736253146201,-0.08926897844423554,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,CY,单因子-时序,EMDTrend,Total,-0.02790801405412313,0.20028073840338312,-0.13934447354549853,-0.0723470730288161,0.3857518056467505,0.46819787985865724,-0.17492836199232928,-0.17363666519815912,1698,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2019,-0.05176558110537732,0.029861725755443148,-1.7335093600858476,-2.9051471577926784,0.017818574514038954,0.015873015873015872,-0.5141711114381617,-0.013200481724155333,63,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2020,-0.1331701708439823,0.3746994127093626,-0.35540533645638883,-0.31382383072952197,0.42434690359368793,0.512396694214876,-0.5016667310636821,-0.12824029625565825,242,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2021,0.3603188764476992,0.3729126461087265,0.9662286334549367,1.4425700646283337,0.24977565061322163,0.5082644628099173,1.5997072916247572,0.3438089252042744,242,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2022,-0.018339360477448774,0.31699745791141365,-0.05785333610648004,-0.05520215319625086,0.332221832221833,0.5020746887966805,-0.09334117853879423,-0.017545898210551636,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2023,-0.0057600560615713725,0.22045059222074215,-0.026128557893841803,-0.026629136622444746,0.21630652706616207,0.5352697095435685,-0.041616366767171745,-0.005509318954402542,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,2024,-0.06300428073440623,0.1772502008928394,-0.35545393131879655,-0.375632139427558,0.16772867420349377,0.49377593360995853,-0.5385590969447248,-0.060338825713622035,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EB,单因子-时序,EMDTrend,Total,0.018701638055722558,0.29510394518599076,0.06337305332850009,0.04407157893068868,0.42434690359368793,0.48784313725490197,0.09242650206263778,0.09828236654724787,1275,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EC,单因子-时序,EMDTrend,2023,7.882801281176619,0.5325625001498876,14.801645401165189,134.9823351867032,0.05839876210671109,0.2247191011235955,32.73651482530725,1.1627372029931466,89,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EC,单因子-时序,EMDTrend,2024,0.18114166132846177,0.9509556409965726,0.19048381808706746,0.2507116578845488,0.7225099257724841,0.5269709543568465,0.2591671962812011,0.1725893599335011,241,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EC,单因子-时序,EMDTrend,Total,1.2910307211536978,0.8699763744526026,1.483983656413689,1.7868691835248764,0.7225099257724841,0.4471299093655589,1.899529720428394,1.9709664437952155,331,,,,2026-01-22 10:52:10
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2019,-0.12921504418992624,0.19850989737088312,-0.6509249458152163,-0.6750166736839843,0.19142496656374378,0.40329218106995884,-0.8208082018525504,-0.12490146664171364,243,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2020,-0.0523368003789072,0.29892943578253983,-0.175080785342867,-0.12968247465488522,0.40357650883966717,0.5041322314049587,-0.24164875776015116,-0.050313107320234196,242,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2021,0.10009255863022748,0.3901517834063323,0.25654774087238724,0.2748015869005724,0.364235737351992,0.5371900826446281,0.38141138974652633,0.09593604263824163,242,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2022,-0.17750720277673004,0.32125631313083,-0.5525407455710953,-0.5085436437789547,0.3490500863557857,0.49377593360995853,-0.8990983476334463,-0.17046129479310923,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2023,0.05499397710677778,0.17622835472893958,0.31206088935781723,0.4017417158774367,0.13688888888888834,0.5103734439834025,0.46640966051382626,0.052531495127168704,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,2024,0.06105078387156615,0.152855031239491,0.3994031689798465,0.6708601010326327,0.09100374843815082,0.5228215767634855,0.6425040191219202,0.0583096746014411,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,EG,单因子-时序,EMDTrend,Total,-0.013512960284896347,0.26894392327095434,-0.050244527262593604,-0.027416959005555446,0.49286867599569456,0.49183673469387756,-0.06966643809303269,-0.0762954709966771,1470,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2018,-0.2316170816159222,0.4237588009864384,-0.5465776311353464,-0.5102996916209144,0.453884424033678,0.17768595041322313,-0.49808997643744884,-0.22354146341463477,242,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2019,21.395231756653104,15.836984859139555,1.3509662317007187,117.35204185322144,0.1823166552433172,0.31275720164609055,91.90935536515045,19.04175365344466,243,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2020,-0.1537736309148301,0.3199621958127452,-0.4805993736985873,-0.606871334840346,0.2533875338753385,0.4090909090909091,-0.8987071504023533,-0.1481481481481478,242,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2021,-0.07165703147435287,0.2897851534792593,-0.24727640672413384,-0.3809070420876529,0.18812209688122128,0.4462809917355372,-0.443755656822022,-0.06891385767790226,242,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2022,-0.06741237386005128,0.17406797547069716,-0.3872761412761968,-0.37922764824409305,0.1777622865109791,0.4315352697095436,-0.534407091286488,-0.06456692913385753,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2023,-0.020476497155798357,0.23071279652043514,-0.08875319212727185,-0.15652373249601836,0.1308203991130817,0.45643153526970953,-0.18856677364986285,-0.019591496456857427,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,2024,0.1112427779983507,0.2093406854703669,0.5313958810653536,0.6941549347097088,0.16025641025641016,0.44398340248962653,0.9083187845963732,0.10613810741688012,241,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FB,单因子-时序,EMDTrend,Total,0.48023611854936554,5.997375059460056,0.08007438484139112,0.8837020970207686,0.5434366628396482,0.3839811542991755,2.234399593439325,13.050975609756096,1698,,,,2026-01-22 10:52:11
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2018,-0.07278370400363032,0.12551745957326152,-0.5798691612392635,-0.4677607873681609,0.15560026827632387,0.35537190082644626,-0.6785516238125396,-0.069999044230319,242,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2019,0.1579167625134561,0.15692820467198507,1.0062994274581636,1.804079377805254,0.0875331564986731,0.5185185185185185,1.2835732148653736,0.15186915887850594,243,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2020,0.2608730249277966,0.2531141040617722,1.0306538463938417,1.2731279015893757,0.20490716180371363,0.5909090909090909,1.2701535698774262,0.2493279569892477,242,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2021,-0.0906962568827806,0.3631271661725096,-0.2497644498448068,-0.19070424445167825,0.47558593750000017,0.5495867768595041,-0.4052915486749125,-0.08725910064239928,242,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2022,-0.026386691626112846,0.3257973420972804,-0.08099111998965909,-0.06144738948272471,0.4294192454429848,0.4896265560165975,-0.12377420815059345,-0.025249559600705407,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2023,0.15119222843293612,0.3589027641977656,0.42126236829322633,0.634253112473768,0.23837837837837847,0.5394190871369294,0.5392540784761749,0.14413875598086112,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,2024,-0.3052831042485137,0.3734616893151882,-0.8174415555402946,-0.6354674786528921,0.4804071246819332,0.46887966804979253,-1.3204986184283507,-0.2941489361702123,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FG,单因子-时序,EMDTrend,Total,-0.007008043684043064,0.29448737353451304,-0.023797433485621897,-0.010496689516031348,0.6676432291666666,0.5017667844522968,-0.031772874661053,-0.04628186375087584,1698,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2018,-0.38520071272766654,0.2943024836851361,-1.308859877444253,-1.0200639928379465,0.37762406616862304,0.22510822510822512,-0.8746970845234708,-0.35976574172892184,231,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2019,-0.09122117543941421,0.3340822386952828,-0.2730500603554003,-0.2168956075786554,0.42057640750670167,0.5185185185185185,-0.34201740995474267,-0.08811129848229193,243,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2020,-0.05544945605867824,0.4726601453342328,-0.11731358483687723,-0.12453484913360134,0.4452525252525251,0.5041322314049587,-0.17035867026806684,-0.053308823529411464,242,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2021,0.3777078629456667,0.4224878988591667,0.894008713540865,1.5716120274290977,0.24033149171270693,0.5413223140495868,1.3606501205379968,0.36030103480715114,242,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2022,-0.038789187217667,0.494076711948777,-0.07850843053231871,-0.08471679350460293,0.4578689255461429,0.4896265560165975,-0.11920812881770194,-0.037127845884411315,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2023,0.07431459485488379,0.33881366174567346,0.21933765737778063,0.2980300782238439,0.24935266701191047,0.5892116182572614,0.28982633258248963,0.07095830285296234,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,2024,0.11428746808347023,0.2780628524908045,0.4110130751364917,0.45702372722562157,0.2500690035881863,0.5477178423236515,0.5408967865376711,0.10903634544848306,241,,,,2026-01-22 10:52:12
2026-01-22 10:51:29,时序,Common,trend,FU,单因子-时序,EMDTrend,Total,-0.017831996400169414,0.38457140024939734,-0.04636849331126869,-0.02812450844536403,0.6340376200640333,0.4896265560165975,-0.05929725375084754,-0.11348078975453091,1687,,,,2026-01-22 10:52:12
